channelId,channelName,assignedLabel,method,topScore,secondScore,margin,description
UC8sibhG707qg5AlVlj5P3mw,Momentum Productions,Photography & Cameras,scored,12.8,0,12.8,My name is Josh Morgan and I am a tech nerd! I started my YouTube channel around filmmaking and cameras! Now I focus on ALL different types of tech.  Subscribe to my channel to see some cool and neat stuff!
UC_7KM3ANRHy2zhQ_zl-C4XQ,Nathan Cool Photo,Photography & Cameras,scored,12.8,11.200000000000001,1.5999999999999996,"Real estate photography tutorials, techniques, and industry news."
UCxv1rK6prSp2aoNqNyxD_Vg,Nick Page,Photography & Cameras,scored,12.8,9.600000000000001,3.1999999999999993,"Landscape photography vlogs, gear and tutorials."
UCX9mv-ifhUnNrRi8qdscFeQ,Nick Powell Photography,Photography & Cameras,scored,36.8,0,36.8,"I am a professional photographer based in West Sussex, UK. I specialise in commercial, interior and property photography and 360° virtual tours.

#virtualtours #propertyphotography #professional #photography #tutorials"
UCkJld-AoXurbT2jDnfM8qiA,Nigel Danson,Photography & Cameras,scored,12.8,9.600000000000001,3.1999999999999993,"I am passionate about landscape photography and the great outdoors.  Follow my adventures taking beautiful landscapes in the UK and US. My aim is to inspire with Landscape photography tips and techniques.

Follow my journey photographing landscapes from all over the UK (The Lake District, Peak District, Snowdonia and Yorkshire), Iceland, Scotland and US (California, San Francisco, Tahoe and Yosemite)

All images shot on 

Nikon Z6 and Z7"
UCwpRQ_NrBJvGlwCG__qy9Og,Ordinary Filmmaker,Photography & Cameras,scored,12.8,4.800000000000001,8,"I'm just a guy that films, talks, and walks on ordinary ground. My vision is to deliver new,. rumours, informative reviews and tutorials on camera gear, filming techniques and content creation.

My commitment to you is to:
Deliver a quality outcome-based video each week.
Report news and rumours immediately.
Respond to questions and comments within 24 hours.
Spend two hours a week learning how to improve my channel.


Got a Rumour to submit?

Use my email below for all rumour submissions.
Expect 100% anonymity from me.
You do not have to submit your name or any personal information.
You can include various file types with your submission."
UCtM-xct7QQx0dL-swaMzYbg,Peter Lindgren,Photography & Cameras,scored,12.8,0,12.8,"Welcome to the channel!
I usually talk about videography, photography or Final Cut Pro. And occasionally i do a review about camera gear or drop a vlog for you to enjoy. 

I am really humbled that there are so many of you that wanna be a part of the community, so if you're new here, welcome!

I really hope you'll enjoy the content!"
UCXElBPBCkhdDWMmCPMFq_6A,Peter Makholm,Photography & Cameras,scored,12.8,4.800000000000001,8,"Peter Makholm
petermakholm


PETER MAKHOLM

I am a video creator and gimbal operator.  My filmmaking evolves around cinematic motion. I create gimbal tutorials and how to videos about cinematic gimbal movements. I am the founder of the GimbalAcademy.com and I just love teaching others how to become a better filmmaker."
UC3DkFux8Iv-aYnTRWzwaiBA,Peter McKinnon,Photography & Cameras,scored,12.8,0,12.8,"All things photography, video and being creative with a few too many coffees!
For all business related inquiries, please visit www.petermckinnon.com"
UC9n0tUXP7QB5ALfg3PFO19A,Photography Pro,Photography & Cameras,scored,36.8,0,36.8,"Let's be honest... You didn’t buy an expensive camera to take photos on Auto mode forever. 

Photography Pro shares photography hacks to get you off the Auto Mode forever. Our practical photography tutorials will help you avoid costly photography mistakes. We also provide photography tips so you can go from being a beginner photographer to taking stunning photos."
UCdQ_ZkYaMe6qPoueUyPQgpQ,Photoshop Training Channel,Photography & Cameras,scored,36.8,11.200000000000001,25.599999999999994,"Photoshop Tutorials for beginners. 

Hi, I'm Jesus Ramirez! I'm here to help you learn Adobe Photoshop and Lightroom! 

The Photoshop Training Channel (PTC) has been around since 2012. You will find professional Adobe Photoshop Tutorials for photo manipulation, compositing, retouching, text effects, and much more.

I keep the tutorials concise, simple, and fluff-free. PTC's mantra is simple: ""just show me how you did that.""

In my 20-year professional career, I've worked with some of the world's biggest brands, including Adobe, Microsoft, Motorola, and Conde Nast.

Most recently, I've worked as a Finisher in the Hollywood industry, creating movie and TV posters for Netflix, HBO, Hulu, and CBS.

Follow along with PTC to get accurate, no-hype, honest advice from someone who walks the walk and genuinely wants to help others.

I'm here to serve you and help you learn Photoshop. 🙏

Subscribe now, and thank you for watching!"
UClyyA0EAUcQ34b7jdFn1m_Q,ProCamera,Photography & Cameras,scored,12.8,0,12.8,"Welcome to the next dimension in mobile photography. ProCamera is an all-in-one app that features photo, video, and editing capabilities using state-of-the-art technology. It ushers in a new era of mobile photography and raises the bar for camera apps. ProCamera also shoots stunning HDR photos and sports an intuitive and elegant interface. Capture the moment!"
UCxp6k6RQ2oP6EmP0W5_J7-g,RichardTaylorTV,Photography & Cameras,scored,12.8,3.2,9.600000000000001,"Final Cut Pro, Post Production, Mobile Filmmaking, Tech,  Humor, Small Engine Yard Tools, Animal Rescue, Pop Culture
email  Richard@RichardTaylor.TV"
UCNl2ziy9FwESuahXMyfCRVA,RV Tips & Travels,Photography & Cameras,scored,12.8,4.800000000000001,8,"Hey there 👋 I'm Ross & behind the camera is my wife Tara.  I'm an RV owner & a registered RVTAA technician.  I created this channel to educate the RV community by showing tips & tricks, upgrades & modifications, plus repairs & maintenance we've performed on our RVs over the years.  We want to help you understand the different processes involved with owning and operating an RV, whether its a travel trailer, 5th wheel, toy hauler, motorhome or pop up camper.  We'll show you the products we love and how to use them.  If you want to get the most from our channel, please subscribe and turn on all notifications so you're alerted when we release new videos.  Thanks for watching!

*Always check with manufacturer warranties before installing any aftermarket equipment on your RV. It's equally important to keep records of all service & maintenance performed on your RV for warranty purposes."
UCy4vTBzImDfSEQejeWt-xVA,RVstreet,Photography & Cameras,scored,12.8,4.800000000000001,8,"RVstreet is a DIY, How-To, RV Channel and has become a fast growing, go to source on how to maintain, repair & upgrade your RV with our detailed, step-by-step videos.

We are Martin & Joanie. A married couple that decided to cash in all our chips by selling our house & all our stuff to become full time traveling nomads, living in our RV, a 2012 Winnebago Vista 35F Motorhome.

We took 18 months to make all these changes & prepare our motorhome to travel around the country. Youtube & other online resources—helped us prepare for RV living & traveling.

As a Purple Heart Veteran with a unique mechanical back ground & life experiences—along with Joanie his wife—his sole camera person—has given Martin the freedom, discipline & confidence to empower other RVer's to tackle the jobs they once were afraid to do themselves.

Our goal is to help other RVer's. Not build a Youtube empire.

Have questions? Hit me up on Facebook Messenger.

We hope to see many of you on the road."
UCpsHnULJAkwwckxzdmspKDw,sawyerhartman,Photography & Cameras,scored,12.8,0,12.8,"Learn Photography | Stay Motivated
Film Director / Travel Vlogger Making Content For Content Creators!

#photography #film #tutorials #howto #travel
Subscribe to get my videos in your Youtube subscription box!

for all business inquires contact Business@Sawyerhartman.com

Twitter/ Instagram / TikTok
@Sawyerhartman"
UCN9Qw0JvYMh2HwmwSSy3n0w,Shawn Dolinski,Photography & Cameras,scored,12.8,0,12.8,"This Guy makes filmmaking & photography tutorials for everyday, average, regular people like you and me. So if you want to go from beginner to pro with videos that are straight to point, clear and helpful, then this is the channel for you! Enjoy!"
UCAc1soZsuAm94dgctvyGAzw,Shot by Myles,Photography & Cameras,scored,12.8,0,12.8,"Yorkshire tea addict aiming to share knowledge on camera gear and filmmaking.

Check out the link below where I'll post limited time discounts for my courses."
UCE-xQTbJXX0wBi_cbA7-XAw,Sons of Legion,Photography & Cameras,scored,12.8,8,4.800000000000001,"Sons of Legion is a powerhouse blend of rock, soul, and blues, delivering raw energy and heartfelt grit with every performance. Known for their signature mix of rugged southern rock style and refined class.

With standout tracks like ""Brand New Day,"" ""Power,"" and ""Firestarter,"" Sons of Legion has been featured on Amazon, ESPN, Dodge Ram commercials, Netflix, and NBC. Their music resonates with fans who appreciate authentic storytelling and powerful soundscapes.

Driven by passion and a relentless pursuit of greatness, Sons of Legion is just two guys, Adam and Daddy Jack, on a mission to make waves in the modern rock scene, proving that real soul never dies—it just gets louder.

✉️For song clearance & licensing requests contact: Michael.Pizzuto@concord.com
🎟️For booking inquiries contact: sonsoflegionmusic@gmail.com

❤️ Please share our music with your friends! 

#SonsOfLegion #SOL #countrymusic  #countrysoul  #newmusic  #newcountry  #soulmusic  #rockmusic"
UC_lGMZMTN7Oh9DRKV2eaMtg,SPACE DESIGN WAREHOUSE,Photography & Cameras,scored,12.8,8,4.800000000000001,"For Business/Sponsorship inquiries - Email me spacedesignwarehouse@gmail.com

Apple Computer Reviews, tech reviews, home networking and some DIY and upgrades/installs.. Also physics and occasional experiments and a bit of edutainment for interesting historical general concepts.  I closely follow the LiDAR sector and specifically a company called Microvision.  

My name is Nicholas Johnson.   

My formal education is in mechanical engineering and math - but I am a photographer @nicholas_james_johnson instagram and I work in the art world designing and installing truss and lighting plans for art fairs around the United States.   

I love computers, and make videos about Apple Silicon, Raspberry Pi 5 and I build PC's."
UCwWhs_6x42TyRM4Wstoq8HA,The Daily Show,Photography & Cameras,scored,12.8,11.200000000000001,1.5999999999999996,"Jon Stewart and The Best F**king News Team host The Daily Show, an Emmy and Peabody Award-winning program analyzing the biggest stories in news, politics, and culture through a sharp, satirical lens.

The Daily Show airs weeknights at 11/10c on Comedy Central and is available to stream the next day on Paramount+"
UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,Photography & Cameras,scored,12.8,11.200000000000001,1.5999999999999996,"The Young Turks is The Online News Show. Join hosts Cenk Uygur & Ana Kasparian LIVE weekdays 6pm ET/3pm PT.

The Young Turks are fearless in talking about the issues that matter. We are a rare show that combines all of the news that people care about in one place. We cover politics, entertainment, sports, and pop culture; all through a progressive lens.

What does it mean to be a “Young Turk?”

According to the American Heritage Dictionary;
1. Young progressive or insurgent member of an institution, movement, or political party. 
2. Young person who rebels against authority or societal expectations.

Become a member of this channel and share your thoughts and opinions with the hosts live with Super Chats and Super Thanks! Just press the “Join” button to get started and gain access to custom badges and emojis."
UCYenDLnIHsoqQ6smwKXQ7Hg,#Mind Warehouse,Unclassified,scored,0,0,0,
UCaIalqLU0cYvTrc-3rKms1w,3DVista,Unclassified,scored,0,0,0,"Welcome to 3DVista's YouTube channel. Here, you can find video tutorials and short clips with tips and tricks for creating panoramas and multimedia virtual tours with 3DVista software. We will help you throughout the whole process of shooting pictures, stitching them into panoramas and converting them into interactive virtual tours. Have a look!"
UCBgc_s9bZcC7_VPC7Qyegfw,4K Clips And Trailers,Unclassified,scored,0,0,0,"A channel by Shrey Tyagi
Short videos in 4K SDR/HDR10/HLG

➢ There are no false labeling, titles show the correct info of originally uploaded file.
➢ Yes, YouTube supports Dolby 5.1, streaming only supported on TV version of YouTube app.
➢ 8K videos are upscaled versions of high bitrate 4K files and look better on YouTube.
➢ 8K HDR is only supported on devices with HDR and AV01 codec decoding enabled.
➢ Video resolution claims can be verified using YouTube-DL. (Google it!)

For copyrighted content removal and business inquiries: 4k@shreytyagi.com"
UCgGpNbEWsZhrtV_62dsUDpQ,7idea Productions,Unclassified,scored,0,0,0,"7idea Productions captures modern-day railroads in the North America. Big diesel engines, majestic steam locomotives and beautiful scenery combine for a thrilling train watching experience."
UCyxcZgX1wNU-nk1yB9CvzSw,Aaron Parnas,Unclassified,scored,0,0,0,
UCBS1b2TF1uuhAomGYpFio7w,Above Ground Pros,Unclassified,scored,0,0,0,"We have specialized strictly with above ground pools for over 27 years.  Our goal is to help above ground pool owners manage their pool as easy, as perfect, and as cost effective as possible, which is definitely possible for above ground pools.  We have noticed over the years that above ground pool owners seem to be left out in the education of their pool, whereas most of the education comes through the inground pool market.  We aim to help change that."
UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Unclassified,scored,0,0,0,"Founder Acquisition.com, Co-Founder Skool.com. My new book $100M Money Models is out. [3.6M copies sold] Get yours now at https://go.acq.com"
UCv42RmpB6iwadGz6n818l6w,Alter Bridge,Unclassified,scored,0,0,0,"~ The Official Channel Of Alter Bridge ~

What Lies Within Tour ~
Tickets and VIP Experiences are on sale now at https://alterbridge.com"
UCDBrVr0ttWpoRY-_yZajp2Q,alyankovic,Unclassified,scored,0,0,0,Comedy / Parody / Satire
UC34AYD6is66Xpv6HPRB0Miw,AM/PM Podcast,Unclassified,scored,12.8,12.8,0,"Welcome to the AM/PM Podcast Youtube Channel. 

In every corner of the world, people are embracing entrepreneurism. There have never been more opportunities, tools, or methods for building a business that operates on auto-pilot, in the AM and the PM. Join host Tim Jordan as he chats with communities, risk takers and business veterans exploring their stories, journeys and insights. 

Created to get current entrepreneurs, inspiring entrepreneurs or people who just love business, this podcast will dive into business models, financial strategies and income-generating tactics in e-commerce. Get motivated. Get inspired."
UCP0z2BisC_uuJGDk90gs2yA,Arc De Soleil,Unclassified,scored,0,0,0,"- Official channel for Arc De Soleil - 
----------------------------------------
www.arcdesoleil.com
instagram.com/arcdesoleil
www.facebook.com/profile.php?id=61559057244939"
UC-smeLB9AnOTeypr1YyjJ3A,ARTE Concert,Unclassified,scored,0,0,0,
UC1LpsuAUaKoMzzJSEt5WImw,Asianometry,Unclassified,scored,0,0,0,"Video essays on business, economics, and history. Sometimes about Asia, but not always. 

For general mail: hello@asianometry.com
For business inquiries: business@asianometry.com

I don't have an Asianometry Telegram. Don't fall for comment scams on YouTube, please."
UC0N-iKBpHZlhSFu6BqLsHWQ,AV-Ultra,Unclassified,scored,0,0,0,"2010- 2015 I had the opportunities to train several Fortune 500 companies.
Some of my clients include:
Wells Fargo, Kohls, MGM Grand Resorts International, PBS, National Institute of Health, University of Wisconsin, while producing motion graphics for NBC, The Weather Channel.

2015-2018 I worked in the largest operating television studio in the Midwest at PBS Wisconsin in Madison. There I produced hundreds of sponsorship advertisements, and worked on Live and scripted broadcasts, earning an Emmy nomination for an animation created entirely in Unreal Engine 4.

2018-2020 Instructor for MVFX / Demo artist.

What this channel is for:

PROFESSIONAL TRAINING
I believe that everyone deserves to know the basics for free, so Im offering all my introduction training online for free.

TUTORIALS
I specialize in motion graphics, live video, and realtime motion graphics solutions. Things like sign replacements, mattes, tracking, and all things post."
UCIXKkzlHjD1rUPOLRfJZvrg,Becki and Chris,Unclassified,scored,12.8,12.8,0,"Becki's new channel:https://www.youtube.com/@beckipeckham

We're Becki and Chris, we produce content centered around our home renovation, DIY projects, and vehicle-based adventure filmmaking, creating unique series and films along the way.

Brand partnership inquiries: beckiandchrisvlog@gmail.com
Services: https://www.beckiandchris.com/brands
Social Media: https://www.beckiandchris.com/bclinksyt

___________

Website: http://www.beckiandchris.com
Twitter: https://twitter.com/beckiandchris 
Instagram: https://www.instagram.com/beckiandchris 
Facebook: https://www.facebook.com/beckiandchris 

Our Podcast:
Listen: https://bit.ly/TuxedoTimeSpotify 
Watch: https://www.youtube.com/c/TheTuxedoTimePodcast"
UCBJh1lBd44OGUd5JrHZQvCQ,Best of The Voice,Unclassified,scored,0,0,0,"The best Blind Auditions, Battles and performances of The Voice, all together in one place. 
Which singers made the Coaches turn their red chairs? ✌️"
UCeqky0tc84Ezl0CYMW3xKkA,Best360,Unclassified,scored,0,0,0,"Hey! 👋🤓 I'm Shanil, a London based video creator. My mission is to help you bridge the gap between the technology 📱 and your creativity 💡. So you can make videos that you are truly proud to post on social media 😏."
UCLv09ZbvDVctHv8zIE1hoTw,Black Tie Kitchen,Unclassified,scored,1.6,1.6,0,"Welcome to Black Tie Kitchen, where I believe Low-Carb/Keto food should be simple, nutritious, and delicious! Join me as I post create and discover new recipes to make the best Low-Carb & Keto dishes around! 

After years of stuffing my face with tortilla chips and pizza because I 'worked out' - I began to constantly feel like crap. My genetic predisposition to diabetes and general 'feeling' meant it was time to get serious about my diet and embark on the adventure of eating low-carb. I aim to make food that is fit for 'foodies' like myself - but don't get me wrong, I still have pizza every so often...

If you want to reach out to me - find my on Instagram, Facebook, and Twitter!"
UCX_gtN8XsErdLPOUkEPaqiA,Blowout Professor,Unclassified,scored,0,0,0,My Recommended Product List ⇢ https://blowoutprofessor.tiny.us/2p827m5j
UCRvnaTGSZQe3xuiZZZVklZA,Bob Moses,Unclassified,scored,0,0,0,"Bob Moses Official YouTube Channel

Instagram: https://www.instagram.com/bobmosesmusic
Facebook: https://www.facebook.com/bobmosesmusic
Twitter: https://www.twitter.com/bobmosesmusic
Twitch: https://www.twitter.com/bobmosesmusic"
UCONzk0OgGQC5HiQ7aEPjYyA,BRF Louisiana,Unclassified,scored,0,0,0,
UCl3lEILSFI3InXa5C__Phug,Cambridge University Cosmology,Unclassified,scored,0,0,0,"The Centre for Theoretical Cosmology (CTC) was established by Professor Stephen Hawking in 2007. It exists to advance the scientific understanding of our Universe, taking forward the vision of its founder. It is part of the Department of Applied Mathematics and Theoretical Physics (DAMTP) at the University of Cambridge.

This channel contains videos intended for a popular audience. For more specialist videos, please see the link below."
UCx8Thl4BbkOwslTGXzPJx0A,Captain Steeeve,Unclassified,scored,0,0,0,"Follow us on all our social media channels:

FB: Captain Steeeve
Insta: @officialcaptainsteeeve
TikTok: Captain Steeeve"
UCwjvvgGX6oby5mZ3gbDe8Ug,China Insights,Unclassified,scored,0,0,0,"Dear viewers, our program has moved to the new channel “Sound of Hope”! “China Insights” is now renamed “China X-Ray,” bringing you more exciting content. Please subscribe, share, and watch!"
UCrPUg54jUy1T_wII9jgdRbg,Chris Ramsay,Unclassified,scored,0,0,0,"Here you'll find Magic, Puzzles, Vlogs and a combination of all three. For business contact Chrisramsay@spacestation.com"
UCHF66aWLOxBW4l6VkSrS3cQ,Coachella,Unclassified,scored,0,0,0,"April 10-12 & April 17-19, 2026 🪁
2026 Passes are Sold Out"
UCDUhp92NhqVc0K3jSmWhgvA,Comedy Dynamics,Unclassified,scored,0,0,0,"Comedy Dynamics, a Nacelle company, is the largest independent stand-up comedy production and distribution company. Its independent archive, the largest in existence, is available only on planet Earth."
UCpHdE9yhgSuM4FezX8dmbPw,CPA Strength,Unclassified,scored,0,0,0,Accounting For Beginners Playlist #AFB  Accounting Videos / Basic Accounting / I have a mapping system to keep Debits & Credits straight in your head / Tips on the CPA Exam / Powerlifting / living a healthy bodybuilding lifestyle / Quickbooks tips / Exercise /  Eating right and the positive effects it entails. I am A Licensed CPA in the State of Florida.  I am the Strongest CPA in Florida. I have a lot of fun making videos and helping people learn Accounting through concepts that i wish i knew when i was a beginner at Accounting.  I went to Community College at age 31 and 8 years later i have my own Accounting Business and am addicted to YouTube.
UCzOlf72W0G4SJBHu9HxR7ng,Crazy About Life,Unclassified,scored,0,0,0,"Runner and Cyclist, decided to leave bad habits behind and started embracing healthy living. My wife and boy keeps me motivated.

Follow along, hopefully someone out there can be inspired!

Visit www.s4k.co.za to see some of the projects we are busy with.
Any assistance will be highly appreciated.

Follow me on:
Instagram: http://www.instagram.com/luvanbl

WSCP060"
UCNf9HkMqlTFiick46DGXY7g,Damien Cooper,Unclassified,scored,0,0,0,"Cinematography, lighting, dad jokes and all the real life struggles of being in the creative field"
UCw2THyt0iIxN6pdCdL8LA8Q,DangerTV,Unclassified,scored,0,0,0,"Welcome to DangerTV, the most dangerous place on Youtube! We have all of the best reality, documentary series and clips focusing on dangerous jobs, military training, deadly animals, and breathtaking stories of survival. We release new videos weekly and are constantly changing our programming to reflect the very best in Danger entertainment! Get subscribed so you won't miss a thrilling second!

Find DangerTV on Samsung TV Plus Channel 1986
VIZIO WatchFree+ Channel 933
Roku | FireTV | Sling"
UCwjZLzqHYImv4oCJQcZ8Hig,Daniel Schiffer,Unclassified,scored,0,0,0,Let's create.
UCKCS2T2uR_7h4zpVETbcFjg,David Bayer,Unclassified,scored,0,0,0,
UCvixJtaXuNdMPUGdOPcY8Ag,David Pakman Show,Unclassified,scored,0,0,0,"One of the most watched independent progressive programs in the country. Subscribe for daily new clips, interviews, debates, panels, and commentary. The daily video podcast goes live at 9pm Eastern time every weekday, and new clips are posted throughout the day."
UCvKRFNawVcuz4b9ihUTApCg,David Shapiro,Unclassified,scored,0,0,0,Liberate humanity from drudgery.
UCO01dS4TaSRSyOipXEYPL6Q,David Sharpe,Unclassified,scored,0,0,0,"David Sharpe and the Legendary Marketer team deliver one-of-a-kind interviews that won’t be found anywhere else. On our show, Wake Up Legendary, we feature REAL people who’ve got REAL results with their online ventures. It’s hosted LIVE on Facebook every weekday at 10am EST on the Legendary Marketer Facebook Fan Page (legendarymarketer.com/live). All recordings are posted to this channel immediately after the live video has ended."
UCobfgsTVhaIyIRAms-M4JWw,Deep Woods Custom Guitars,Unclassified,scored,0,0,0,
UCL4cw2w7kMcTpsqGMtzs02w,Dub Element,Unclassified,scored,0,0,0,Dub Techno and Deep Progressive Techno Selection.
UCKUSu0zaUcTg0L6Bsxr51og,Editors Keys,Unclassified,scored,0,0,0,"Become a better content creator: https://www.youtube.com/editorskeys?sub_confirmation=1 
https://www.editorskeys.com"
UCskD50ri3723Tk1SkS-qAIA,El Estepario Siberiano,Unclassified,scored,0,0,0,
UCgslJ2VwZHVxw-D095WQ3lQ,Elise Trouw,Unclassified,scored,0,0,0,"Multi-Instrumental Recording Artist
Pearl + Paiste + Vater Endorsed Drummer"
UCN7kH4qcPPPC_KWlX6Ze-Iw,Elizabeth G,Unclassified,scored,0,0,0,
UCVIo_UX--1R03WE_U3I6xEA,Engineered Arts,Unclassified,scored,0,0,0,
UCihmYOoCWYffpuMfuP7BAqA,FD Real,Unclassified,scored,0,0,0,"FD Real is dedicated to bringing our viewers high-quality entertainment for free. You will experience the lives of exceptional people up close and personal. You’ll be right behind rescue teams, experience work in life-threatening environments, but also see and hear the stories of remarkable people and their ferocious passionate dedication. 

Quintus Studios GmbH
Gerrit Kemming
Akazienstraße 28
10823 Berlin
info@quintus-media.com
+49 30 98 556 174"
UCR1LVH-teuA3-Kfy576TYSw,georgemichael,Unclassified,scored,0,0,0,"The official YouTube channel for George Michael.

Celebrating 40 years of Careless Whisper 🎷"
UCIJHwsTJyrH4YznoJxZmJHQ,GR-Research,Unclassified,scored,0,0,0,GR Research began in 1995 as a passion for high quality audio turned business venture. We are driven by a desire for excellence and expect nothing less than to turn the next page in mainstream loudspeaker design.
UCfE5Cz44GlZVyoaYTHJbuZw,Guga Foods,Unclassified,scored,0,0,0,"Hi, Thanks for visiting Guga Foods!
I am here too share all my favorite recipes with you.  Cooking things me and my family love, BBQ to Unique style meats and my specialty Brazilian Churrasco.  I love to hear from you and you are welcome to send me a message or leave a comment on any video.  Thanks for stopping by!"
UCnbKOlm6H9njgmN-Yil90Rg,Heather Cox Richardson,Unclassified,scored,0,0,0,"Heather Cox Richardson is a political historian who uses facts and history to make observations about contemporary American politics. She has written about the Civil War, Reconstruction, the Gilded Age, and the American West in award-winning books whose subjects stretch from the European settlement of the North American continent to the history of the Republican Party through the Trump administration. She is the author, most recently, of the best-selling Democracy Awakening: Notes on the State of America.

Join the discussion over at heathercoxrichardson.substack.com, where we talk about history, politics, and the relationship between image and reality in America."
UC9HFMty5k4jdj36wV4E4Iuw,Hidden Technology,Unclassified,scored,0,0,0,"Tecnología Oculta es un canal de descubrimiento, de realidad, de verdades ocultas que te harán ahorrar mucho dinero en energía, conexión a internet, wifi, 4G, 5G, etc...

Hidden Technology is a channel of discovery, of reality, of hidden truths that will make you save a lot of money in energy, internet connection, wifi, 4G, 5G, etc...

DISCLAIMER:
The Liberty Engine or other products featured in our videos are not for sale, they are only prototypes and we have never offered them for sale. Any website offering them for sale is not made by us and is a scam trying to use our names to steal your data or scam you. Do not buy them!"
UC-ptWR16ITQyYOglXyQmpzw,IAmTimCorey,Unclassified,scored,0,0,0,"My goal is to make your life easier, specifically when it comes to learning software development. I remember what it was like to not know even what questions to ask. In every video I do, I try to answer those questions. You will notice that I don't usually do quick videos. That's because I would rather help you understand rather than just padding my watch percentages. If you want more in-depth training, feel free to head over to my website (https://www.iamtimcorey.com) where I have courses dedicated to C#, SQL, and more."
UCHsThxa9HvDpSywv4bP55NA,J. Gravelle,Unclassified,scored,0,0,0,
UCMlK5j8VTQHD21a79_cnZxA,Jasmine Hardie,Unclassified,scored,0,0,0,I’m an outdoor enthusiast who aims to inspire you to get out and adventure. Come along on all the fun!
UC7Y1wd4-c4H2Cl0lAuNvJ-Q,jaybyrdfilms,Unclassified,scored,12.8,12.8,0,"JayByrd Films is a global leading Aerial Production Company. We specialize in all things drones; including heavylift, aerial lighting, aerial hyper lapses, and are best known for our FPV cinema and one-take fly-throughs. Our team consists of seasoned cinematographers, legendary pilots, amazing producers, world-class editors & sound engineers that push the limits of filmmaking. We create, capture and edit awe-inspiring footage making the most engaging and immersive content in the industry.

Devoted to the art of synthesizing aerial cinematography and audio engineering, JayByrd Films creates dynamic and immersive experiences that push the language and vocabulary of cinema. Our team represents wonderfully talented filmmakers, producing some of the most revolutionary videos from sports to music, commercials to feature films.

Come fly with us!

@JaybyrdFilms on all social media platforms!

Reach out to us at: inquiries@jaybyrdfilms.com"
UCR-DXc1voovS8nhAvccRZhg,Jeff Geerling,Unclassified,scored,0,0,0,"Father, author, developer, maker. Sometimes called ""an inflammatory enigma""."
UCFIRm1Fv1VC4DZxmYyvNOTQ,Jeven Dovey,Unclassified,scored,0,0,0,"Helping you make better videos and tell interesting stories.

My name is Jeven Dovey.  I’m an adventure Filmmaker and I run a production company based out of Los Angeles.  This channel teaches you everything that I’ve learned from my years of creating for clients and making videos here on YouTube.

Lets Work Together!  Contact me here:
https://www.jevendovey.com/contactme"
UCf9BO33b-MnIxB5y0azrxmg,Jimmy Carr,Unclassified,scored,0,0,0,"Welcome to Jimmy Carr's official YouTube channel, where you can find all the best bits from his stand-up comedy shows, TV appearances, podcasts, and more!

Get tickets for Jimmy's Laughs Funny tour at https://www.jimmycarr.com/

Natural Born Killer -  Now Streaming: https://www.netflix.com/gb/title/81679673

Subscribe to this channel and turn on notifications to get notified whenever Jimmy uploads a new video. You won't regret it, unless you're easily offended.

Subscribe now: https://www.youtube.com/channel/UCf9BO33b-MnIxB5y0azrxmg/?sub_confirmation=1

#JimmyCarr #Comedy"
UCXoMM35ugF5iOzAEb-PmfRA,Jonathan Petramala,Unclassified,scored,0,0,0,"I'm Jonathan, an independent journalist and documentarian with over 20 years of experience. I focus on documenting major disaster events, bringing attention to the power and resilience of the human spirit.
For business/sponsorship inquiries: Petramala@night.co
Personal:
Petramalacc@gmail.com
Donate if you can here: https://paypal.me/jonathanpetramala"
UCkUDijzPGiHVBSeOktgpMiQ,K9’s and Chaos,Unclassified,scored,0,0,0,"Dedicated to all the K9 Warriors, who help protect our 
Country and it’s communities.
https://www.youtube.com/channel/UCkUDijzPGiHVBSeOktgpMiQ?sub_conformation=1"
UCW7bg34be3iNMXjPNctjYKA,KSENIA BUZINA,Unclassified,scored,0,0,0,
UCyy1JVscJxxJfJx2IrQm2Ug,Learn From Most Influential Investors,Unclassified,scored,0,0,0,
UCD5ZsXiIFlrWrbOCM6rEDKQ,Leonid & Friends,Unclassified,scored,0,0,0,Leonid & Friends
UCSHZKyawb77ixDdsGog4iWA,Lex Fridman,Unclassified,scored,0,0,0,Lex Fridman Podcast and other videos.
UCX1RcjoZnq4UHSrj0Vc03Bg,LIFT-OFF,Unclassified,scored,0,0,0,"About LiftOff
🎥 Videos about Space exploration, Space X, Planets and more
🔔 Subscribe for more on Space
📝 Written, voiced and produced by LiftOff

💼 Business Inquiries, Copyright or Contact
• For partnership inquiries, please email us at spacewonders2@gmail.com"
UCZ2wHrgU2nr0CoO0KNSDV5g,Live Nation,Unclassified,scored,0,0,0,"We bring artists and fans together around the 🌎 through the power of live events 🎤 🎸🎶
Find upcoming tours near you at LiveNation.com"
UC1nJElGcVcTpeZJVyxEbzJw,Live Storms Media,Unclassified,scored,0,0,0,"The Live Storms Media Company sells video of the best storm footage in the United States.  Our video can be seen on large networks as well as local affiliates.  CNN, TWC, FOX, ABC, Bloomberg, and USA Today have all featured pieces from us.  Follow our channel for the latest in extreme weather footage!

Email all licensing requests to Brett@livestormsmedia.com"
UCOwiQHSjCZdLfurAAnh7v7w,LLTArchived2,Unclassified,scored,0,0,0,
UCBeWUqDIm65lB9w9MuDAWrA,Locometric,Unclassified,scored,0,0,0,
