channelId,channelTitle,label,shortDesc,confidence,knowledge_source,evidence,shortlist_count
"UCJU1nWTl6sC_KaXgkqcnBnA","RV Pastor Kevin","Unclassified (sparse)","","0","text_clues","sparse_title_and_description","0"
"UCNl2ziy9FwESuahXMyfCRVA","RV Tips & Travels","How-To & Skills Tutorials","Hey there 👋 I'm Ross & behind the camera is my wife Tara. I'm an RV owner & a registered RVTAA technician. I created this channel to educate the RV community by showing tips & tricks, upgrades & modifications, plus repairs & maintenance we","0.9","text_clues","The channel focuses on educating the RV community with tips, tricks, upgrades, modifications, and ma","6"
"UCy4vTBzImDfSEQejeWt-xVA","RVstreet","How-To & Skills Tutorials","RVstreet is a DIY, How-To, RV Channel and has become a fast growing, go to source on how to maintain, repair & upgrade your RV with our detailed, step-by-step videos. We are Martin & Joanie. A married couple that decided to cash in all our ","0.9","text_clues","The channel focuses on DIY, maintenance, repair, and upgrades for RVs, providing detailed, step-by-s","7"
"UCJHAT3Uvv-g3I8H3GhHWV7w","Ryan Hall, Y'all","Weather","Digital Meteorologist | Severe Weather Broadcaster | The Internet's Weather Man |","0.95","text_clues","The channel's title and description indicate a focus on meteorology and severe weather broadcasting.","1"
"UCG98giOsUxIlXV0rNUhxLew","Ryan Serhant","Business & Markets News","Entrepreneur Founder and CEO Serhant Technologies Brands: SERHANT. | SELL IT | SERHANT. Studios | S.MPLE Netflix: Owning Manhattan Investor: Blank Street Coffee, RLTY Co., LA Mad Drops, Update","0.9","text_clues","The channel focuses on entrepreneurship, investment, and business ventures, indicating a strong alig","3"
"UC_tusQ99Bno--GHjhb1Aa6g","RyanNangle","How-To & Skills Tutorials","Final Cut Pro X Tutorials, tips, vlogs, gear reviews and free downloads!","0.9","text_clues","The channel focuses on Final Cut Pro X tutorials and tips, which are practical guides for learning a","6"
"UCegKDBFMUSQNeWe4FAB7aig","Sade","Unclassified (sparse)","","0","text_clues","sparse_title_and_description","0"
"UCwjDLq70gf6j9B5ykweXJRg","Samazonkdp","Business — entrepreneurship, marketing, and business strategies.","Helping you build an Amazon KDP business that can replace your 9-5 and allow you to live entirely on your own terms.","0.9","text_clues","The channel focuses on building an Amazon KDP business, which falls under entrepreneurship and busin","4"
"UCx7DWIF3zT2xapezCxIzNVQ","Sandra Di","Business — entrepreneurship, marketing, and business strategies.","Join the Waitlist for the ""Create a Digital Product that Sells"" Workshop in December: https://sandradi.myflodesk.com/digitalproductworkshop Hi friend! 🖐🏻 I’m Sandra, sharing weekly tips on side hustles, selling digital products, and authe","0.9","text_clues","The channel focuses on side hustles, selling digital products, and growing a business, which aligns ","6"
"UCpsHnULJAkwwckxzdmspKDw","sawyerhartman","Photography","Learn Photography | Stay Motivated Film Director / Travel Vlogger Making Content For Content Creators! #photography #film #tutorials #howto #travel Subscribe to get my videos in your Youtube subscription box! for all business inquires conta","0.9","text_clues","The channel focuses on photography techniques and tutorials, as indicated by the description and has","9"
"UC-2JUs_G21BrJ0efehwGkUw","Scary Pockets","Music — music performance, lessons, production.","We are Scary Pockets, a funk band that releases weekly music videos and covers, in pursuit of the funk. Scary Pockets is Ryan Lerman and Jack Conte, with the help and support from a rotating roster of the best session musicians, singers and","0.95","text_clues","The channel is described as a funk band releasing music videos and covers, indicating a focus on mus","2"
"UCs-HqvE13SeePDZEpC__Mkw","Scott Suggs","Business — entrepreneurship, marketing, and business strategies.","I’m an e-commerce business owner with over 6 years of experience and millions of dollars in sales. I’ve learned a ton during that time! So I decided to finally create this channel to help and support others who want to be successful entrepr","0.95","text_clues","The channel focuses on e-commerce, entrepreneurship, and various marketing strategies, which aligns ","4"
"UCWTj3vCqkQIsrTGSm4kM34g","Scott's Bass Lessons","Music","Your hub for all things bass guitar - online bass lessons, artist interviews, gear reviews, song breakdowns, and so much more for all levels. ----- Hey I'm Scott. I've been a professional bass player for the last 20 years and have been luck","0.95","text_clues","The channel focuses on bass guitar lessons, artist interviews, and song breakdowns, which are all re","6"
"UCEtMRF1ywKMc4sf3EXYyDzw","ScottHermanFitness","Health & Fitness","I focus on keeping things simple. The basics work and all you need to do is stick to them and be consistent to have your dream body and live your best life. 🏆 GET MY FREE PROGRAM NOW: https://muscularstrength.com/guaranteed_gains_sign_up_F","0.95","text_clues","The channel focuses on fitness, body transformation, and consistency in health practices, which alig","4"
"UCRhV1rWIpm_pU19bBm_2RXw","Sean Carroll","Unclassified (low confidence)","Theoretical physicist, writer and talker. Trying to understand how things work deep down.","0.2","text_clues","The channel focuses on theoretical physics and understanding complex concepts, which may involve edu","1"
"UC6ITJIW6jgrrP5irR7WoHrw","Sean Dollwet","Business — entrepreneurship, marketing, and business strategies.","No BS business and investing advice by a 28 year old millionaire. If you want to learn how I built a simple publishing business that makes multiple -six figures a year passively and travel the world, check out the free training here 👉 http","0.9","text_clues","The channel focuses on business and investing advice, specifically targeting entrepreneurship and st","6"
"UCxPmXKxJcDAhuYVHeFFyGTA","Sebastian Maniscalco","Film & TV","IT AIN'T RIGHT TOUR 2024 happening now! TOUR 2025 tickets are officially on sale now! #BOOKIE streaming now on MAX #ThePeteAndSebastianShow Tuesdays SebastianLive.com","0.9","text_clues","The channel promotes a comedy tour and a streaming show, indicating a focus on entertainment related","3"
"UCJm2TgUqtK1_NLBrjNQ1P-w","Second Thought","Education","Second Thought is a channel devoted to education and analysis of current events from a socialist perspective. Welcome! SUBSCRIBE HERE: http://bit.ly/2nFsvTS New Video Every Other Friday! Follow Second Thought on Social Media! Twitter: https","0.9","text_clues","The channel focuses on education and analysis of current events from a socialist perspective, indica","10"
"UCcaKZ3y-OXjmZZGD-OL--MQ","Self Publishing Empire","Finance","I'm Craig and I'm turning my online side hustle on Amazon KDP into a Self Publishing Empire through self publishing low, medium, and high content books online via Amazon KDP. Join me as I turn my side hustle into a full-time online passive ","0.85","text_clues","The channel focuses on turning a side hustle into a full-time income stream, discussing money-making","8"
"UCkOTYGNYxS6jq7JT3Fk5NEQ","Self Publishing Titans","How-To & Skills Tutorials","Subscribe to my channel. :) Learn how my wife and I sold 170,000 books on Amazon KDP.","0.9","text_clues","The channel focuses on teaching how to sell books on Amazon KDP, which aligns with practical guides ","2"
"UC4B8ywA2Cz_K95w2oeWxizg","Sell on Amazon","Unclassified (sparse)","","0","text_clues","sparse_title_and_description","0"
"UCadiUi-KZoFk1K5ZDsluLcA","Sen. Adam Schiff","Business & Markets News","Husband. Father. U.S. Senator for California. Fighting for an economy that works for everyone and for our democracy.","0.7","text_clues","The channel description mentions fighting for an economy that works for everyone, indicating a focus","1"
"UC5J-7sW8cVzCGyKN8ym4QsA","Serge Morgotch","How-To & Skills Tutorials","Everyone has a great story, and we want to help you tell it better through video. Tutorials on everything from filming, to editing, and even best practices for sharing your videos on different platforms. New videos uploaded every Monday mor","0.9","text_clues","The channel focuses on tutorials for filming, editing, and sharing videos, which aligns with practic","4"
"UCBtR7ynKM9odz-PW_7uyzDw","SevereStudios","Weather","SevereStudios features severe weather information, news, videos, radar, GPS tracking, and live streams from storm chasers all over the world at http://www.severestudios.com","0.95","text_clues","The channel focuses on severe weather information, storm tracking, and live streams from storm chase","6"
"UCN9Qw0JvYMh2HwmwSSy3n0w","Shawn Dolinski","How-To & Skills Tutorials","This Guy makes filmmaking & photography tutorials for everyday, average, regular people like you and me. So if you want to go from beginner to pro with videos that are straight to point, clear and helpful, then this is the channel for you! ","0.9","text_clues","The channel focuses on filmmaking and photography tutorials aimed at helping beginners improve their","5"
"UCv7Bgr5Mq-dPYu-Ol4AocEA","Shinedown","Music","Shinedown's OFFICIAL YouTube channel. Listen/watch new music here and subscribe for official content: https://lnk.to/ShinedownSubscribe Tour Dates: http://shinedown.com Store: http://store.shinedown.com Facebook: http://facebook.com/shinedo","0.95","text_clues","The channel is the official YouTube channel for Shinedown, a music band, focusing on new music and o","3"
"UCAc1soZsuAm94dgctvyGAzw","Shot by Myles","How-To & Skills Tutorials","Yorkshire tea addict aiming to share knowledge on camera gear and filmmaking. Check out the link below where I'll post limited time discounts for my courses.","0.8","text_clues","The channel focuses on sharing knowledge about camera gear and filmmaking, which aligns with practic","6"
"UCGn3-2LtsXHgtBIdl2Loozw","sina-drums","Music — music performance, lessons, production.","I love making music, playing drums and working together with other musicians. On this channel, you will find drum covers, original collaborations with musicians from all over the world as well as original music released under the name 'Chi ","0.95","text_clues","The channel focuses on making music, playing drums, and collaborating with other musicians, which al","3"
"UC50lv4EYY1N1_-B495meX8w","SketchUp","How-To & Skills Tutorials","SketchUp users are architects, designers, builders, makers and engineers. They are the people who shape the physical world. They are important, and they deserve great tools because great tools produce great work. At SketchUp, we do our best","0.9","text_clues","The channel focuses on providing tools and guidance for users to draw and design, which aligns with ","4"
"UCwSozl89jl2zUDzQ4jGJD3g","Skill Leap AI","AI Tools & Productivity","👇 Stay on the cutting edge of AI! I share the latest AI tools, models, and tips with easy tutorials and reviews. 🎓 Learn AI step by step with Skill Leap by Futurepedia—our full library of AI courses. 👉 Start your 7-day free trial: https:","0.9","text_clues","The channel focuses on sharing the latest AI tools, models, and tips, which aligns closely with prac","7"
"UCif4ZSCR6TQ9NgliluF6Ksw","SL Epoxy Floor Paint","DIY/Home Improvement","","0.9","text_clues","The channel title and description suggest a focus on epoxy floor paint, which is commonly associated","0"
"UCUol4EQWxfmxKUCiKjHxUjA","Smart Money Tactics","Business","Hi There! My name is Alen and welcome to my channel Smart Money Tactics! On this channel, I posted videos on affiliate marketing strategies, YouTube and other ways you can make money online. I will bring you as many ideas as possible for yo","0.9","text_clues","The channel focuses on affiliate marketing strategies and making money online, which aligns with ent","8"
"UCo1t7ajBc5r44Ejxnod-h7Q","Snarky Puppy","Unclassified (sparse)","","0","text_clues","sparse_title_and_description","0"
"UCE-xQTbJXX0wBi_cbA7-XAw","Sons of Legion","Music","Sons of Legion is a powerhouse blend of rock, soul, and blues, delivering raw energy and heartfelt grit with every performance. Known for their signature mix of rugged southern rock style and refined class. With standout tracks like ""Brand ","0.95","text_clues","The channel focuses on music performance and features original songs, indicating it is primarily a m","5"
"UC00LJoYxVb0T8e5miMBl0EQ","Southwestern Health Resources","Health & Fitness","Southwestern Health Resources (SWHR) is a national leader in population-based healthcare. Combining the strengths of UT Southwestern Medical Center and Texas Health Resources, we are an integrated, patient-centered network of academic and c","0.9","text_clues","The channel focuses on population-based healthcare and patient-centered care, which aligns closely w","5"
"UC_lGMZMTN7Oh9DRKV2eaMtg","SPACE DESIGN WAREHOUSE","Technology — software, hardware, AI, computing, and devices.","For Business/Sponsorship inquiries - Email me spacedesignwarehouse@gmail.com Apple Computer Reviews, tech reviews, home networking and some DIY and upgrades/installs.. Also physics and occasional experiments and a bit of edutainment for int","0.9","text_clues","The channel focuses on tech reviews, Apple products, and DIY computer builds, indicating a strong em","12"
"UCU-dblTpSJE0KkvHnj323LA","Space SPAN (Space Policy and News)","Politics & World News","Space policy and politics. Visit our blog at www.spaceksc.com.","0.9","text_clues","The channel focuses on space policy and politics, which aligns closely with political analysis and g","5"
"UCTiL1q9YbrVam5nP2xzFTWQ","SpaceWeatherNews (S0)","Unclassified (sparse)","Astrophysics, Geophysics, and Space Weather.","0","text_clues","sparse_title_and_description","0"
"UCMV3aTOwUtG5vwfH9_rzb2w","Spark","History","Welcome to Spark, the home of science, tech, engineering and more. We will be uploading award-winning documentaries and mind blowing shows every week from the best producers on the planet. Subscribe so you don't miss out. Sign up for Histor","0.8","text_clues","The channel description emphasizes award-winning documentaries and features world-renowned historian","9"
"UCpDJl2EmP7Oh90Vylx0dZtA","Spinnin' Records","Music","The Spinnin’ Records YouTube channel is the home for all music videos of the world’s leading dance record label! We feature the latest music videos by Spinnin’ artists like Afrojack, KSHMR, Ummet Ozcan, Blasterjaxx, Timmy Trumpet, Tujamo, A","0.95","text_clues","The channel features music videos from various dance music artists and genres, indicating a strong f","8"
"UCLihM2pKzsuimSfMmlDB5EQ","StartupBros","Unclassified (sparse)","We help new entrepreneurs build their first profitable business online","0","text_clues","sparse_title_and_description","0"
"UClKIjbgtWGzHtXhBDS_I0pg","State Azure","Unclassified (sparse)","Electronic music producer and composer from the UK.","0","text_clues","sparse_title_and_description","0"
"UCN3d4-i8WLD7LP-9JgADIBg","Sterling Patrick Fuentes","Unclassified (sparse)","","0","text_clues","sparse_title_and_description","0"
"UC-9mlH6az1Q_XUP3fw1N4Fg","Steven Wilson","Unclassified (sparse)","THE OVERVIEW - OUT NOW Get tickets to The Overview Tour 2025","0","text_clues","sparse_title_and_description","0"
"UC9tnwOsaA7T29VuUCuXvr7g","Stewart and Alina","How-To & Skills Tutorials","As a husband and wife team, we have spent the last 10 years creating every kind of video and photo content you can think of - from music videos to corporate promos to wedding films to YouTube videos! Let us show you how to get the very best","0.8","text_clues","The channel focuses on teaching viewers how to get the best results from their gear and improve thei","6"
"UCjyDzADaZy1WFUWqFmfcHJg","StreamGeeks","How-To & Skills Tutorials","Welcome to the StreamGeeks YouTube Channel. Home for our live streams, video recordings, podcasts and other streaming media! Sign up for live show notifications here - https://streamgeeks.us/sign-up-for-live-show-notifications/ 📝 StreamGee","0.8","text_clues","The channel focuses on live streams, video recordings, and podcasts related to streaming media, whic","9"
"UCUFoQUaVRt3MVFxqwPUMLCQ","StudioBinder","Photography","StudioBinder is a production management solution that helps video and photo productions create call sheets, shot lists, shooting schedules, breakdowns, storyboards, moodboards and more.","0.8","text_clues","The channel focuses on production management for video and photo productions, which aligns closely w","4"
"UCj1VqrHhDte54oLgPG4xpuQ","Stuff Made Here","How-To & Skills Tutorials","I've been building things for as long as I can remember. It all started when my dad exposed me to plastic model building and soldering when I was around 4 years old. That set me on a path to building increasingly complex things and becoming","0.9","text_clues","The channel focuses on building and engineering, which aligns with practical skills and tutorials.","3"
"UCFhMWAVkp-3T2YnwdwH0TXQ","SVS","How-To & Skills Tutorials","SVS is a Youngstown, Ohio-based home audio brand built on engineering excellence and a passion for uncompromising sound quality, Our subwoofers, speakers and accessories refute the notion that high performance audio needs to be outrageously","0.8","text_clues","The channel includes advice on home theater/audio system set-up, which aligns with practical guides ","4"
"UCSDNfhsWyNOz8foxx5p8unQ","Sweet Project Cars","Automotive","Sweet Project Cars Uploads 2 videos per week for the DIY type person. We share money-saving tips and tricks about cars and trucks. Tips that will not only save you money but keep your ride looking sweet all year long. We love helping as man","0.9","text_clues","The channel focuses on DIY car and truck maintenance, providing tips and tricks for vehicle upkeep.","7"
"UCN-JravNOcJu1KBAeuecQ0Q","Tal Wilkenfeld","Music","Tal Wilkenfeld’s album 'Love Remains,’ which debuted at number 1 on the Billboard Heatseekers chart is a testament to the celebrated bassist’s unconventional journey, revealing a new side of Tal as a “formidable singer-songwriter” (Rolling ","0.95","text_clues","The channel focuses on Tal Wilkenfeld's music career, including her album and performances, highligh","3"
"UCT5C7yaO3RVuOgwP8JVAujQ","Taskmaster","Comedy","Well done! You've found the #Taskmaster YouTube channel for full eps, exclusives, best bits, interviews and more! New episodes Thursdays at 9pm on Channel 4 in the UK and here on YouTube the day after at 9pm GMT/BST in North America. Watch ","0.9","text_clues","The channel features humorous content and challenges involving comedians, which aligns with the come","4"
"UCAVglge_6d2KfnNK3Ar_gag","Taylor Brown","Photography","Welcome to my channel! I share Photo & Video tips. Currently based in the DMV area, USA & from Houston TX","0.8","text_clues","The channel focuses on sharing photo and video tips, indicating a strong emphasis on photography tec","5"
"UCVXr-MS0WcLk5m8D0iVkZ3A","Tazzie Tazzie","Unclassified (sparse)","","0","text_clues","sparse_title_and_description","0"
"UCyH3IAelkUFM0u6Iacx22lA","Tears For Fears","Music","Tears for Fears were always more ambitious than the average synth pop group. From the beginning, the duo of Roland Orzabal and Curt Smith were tackling big subjects -- their very name derived from Arthur Janov's primal scream therapy, and h","0.95","text_clues","The channel focuses on the music and career of the band Tears for Fears, highlighting their synth po","4"
"UCdngmbVKX1Tgre699-XLlUA","TechWorld with Nana","Programming & Software Dev","Helping millions of engineers to advance their careers with DevOps & Cloud education 💙 I create new videos every month, topics include mainly DevOps and Cloud tutorials. Subscribe and activate bell notification so you don't miss new videos","0.9","text_clues","The channel focuses on DevOps and Cloud education, covering topics like Docker, Kubernetes, CI/CD, a","7"
"UC6ckWeFOnxq5JNGdB5_QKcg","Ted the Butcher TV","Film & TV","","0.7","text_clues","The title 'Ted the Butcher TV' suggests a focus on video content, potentially related to film or tel","1"
"UCqP533PjxjSyExyasIe8cNw","TekMatix","How-To & Skills Tutorials","Tekmatix is your all-in-one CRM and business platform: https://www.tekmatix.com/ The Tekmatix channel shares demos and tutorial videos on how to utilise Tekmatix to its full advantage.","0.8","text_clues","The channel shares demos and tutorial videos on how to utilize Tekmatix, indicating a focus on pract","4"
"UCaHkDyvWVXXAGyG2lURMaYg","Tennessee Brando","Social Commentary","The YouTube Channel for Social Commentator, Singer Songwriter and Meidas Touch Contributor “Tennessee Brando!”","0.85","text_clues","The channel description indicates that the creator is a social commentator, which aligns with the la","0"
"UC0p-6V0WzrDWfwUQlyKpv6w","Texas Academy of Family Physicians","Health & Wellness","","0.9","text_clues","The channel title and description suggest a focus on family medicine and health education.","0"
"UCFlXQdhS9koeFIxUagXhb4g","thatbassvoice®","Music — music performance, lessons, production.","I’m Eric Hollaway - better known as thatbassvoice. My voice drops low, hits deep, and doesn’t play by the rules. On this channel, you’ll find cinematic jazz, reimagined covers, and original songs that live somewhere between soul, story, and","0.95","text_clues","The channel focuses on music, including cinematic jazz, reimagined covers, and original songs, indic","5"
"UCHhYXsLBEVVnbvsq57n1MTQ","The AI Advantage","AI Tools & Productivity","Build Your AI Toolkit: Practical Tutorials & Weekly Updates You'll Actually Use","0.9","text_clues","The channel focuses on practical tutorials and updates related to AI, indicating a strong emphasis o","4"
"UCKelCK4ZaO6HeEI1KQjqzWA","The AI Daily Brief: Artificial Intelligence News","Tech & Science News","Daily videos that help you understand the most important news and discussions in AI. Listen to the AI Daily Brief as a podcast here: https://pod.link/1680633614 Subscribe to the newsletter: https://aidailybrief.beehiiv.com/ Learn AI with fu","0.9","text_clues","The channel focuses on daily news and discussions specifically related to artificial intelligence, w","9"
"UCz0zSuukBglV2YwG3_7uKRg","The Apple Circle","Technology","Dedicated to covering everything Apple. Come take a bite with us. Part of JFL Network. Please email info@theapplecircle.com","0.95","text_clues","The channel is dedicated to covering everything Apple, which falls under the category of technology,","3"
"UC6n8I1UDTKP1IWjQMg6_TwA","The B1M","How-To & Skills Tutorials","We love construction and we want the whole world to love it too! Hosted by Fred Mills, The B1M is the world’s largest, most subscribed-to (and best) video channel for construction. We bring you new videos on Wednesdays at 3pm UK // 10am Eas","0.8","text_clues","The channel focuses on construction, aiming to educate and attract people to the industry, which ali","4"
"UCx5KB2QDUDH-o8PFnF3yJCQ","The Basic Filmmaker","How-To & Skills Tutorials","The Basic Filmmaker helps people create better videos for YouTube, focusing on audio and sound, video editing, and providing advice that anyone can understand, without all the technical jargon. He is a Filmmaker, Educator, Author, YouTuber,","0.9","text_clues","The channel focuses on helping people create better videos and provides practical advice and tips fo","7"
"UC0r6S4hmYdRcDnw7zey7Myg","The Bearded Butchers","Lifestyle","The Bearded Butchers have crafted their enterprise on a strong foundation of three pillars, each one integral to the success and ethos of their business. The first pillar is their authentic butcher shop, Whitefeather Meats located in Cresto","0.8","text_clues","The channel focuses on the brothers' daily routines, family activities, and outdoor lifestyle, which","6"
"UCG4Hp1KbGw4e02N7FpPXDgQ","The Bulwark","Politics & World News","The Bulwark was founded to provide analysis and reporting in defense of America’s liberal democracy. That’s it. That’s the mission. On this page you will find news analysis, political hot takes, interviews with experts, and in-depth long-fo","0.9","text_clues","The channel focuses on analysis and reporting related to American democracy and political issues, wh","6"
"UCuvjQYKukKjVyhSVxQibgOw","The Calum Johnson Show","Health & Fitness","Curious questions from a curious mind with the most remarkable people on the planet. Hit the subscribe button and join our movement of living happier, healthier and wealthier lives.","0.7","text_clues","The description mentions living happier, healthier, and wealthier lives, which aligns with health an","3"
"UCry6nxAo2tfVyO6lEboiU3w","The Carol Burnett Show Official","Film & TV","Cited as one of the best TV shows of all time by TV Guide, Entertainment Weekly, TIME, Rolling Stone, and others, “The Carol Burnett Show” is among the originators of the sketch comedy format. All 11 seasons of one of the most acclaimed and","0.9","text_clues","The channel features 'The Carol Burnett Show', a classic TV series, and discusses its availability o","6"
"UCGB-czkAt6nLd3UrQ1eD0uw","The Chris Cuomo Project","Politics & World News","The Chris Cuomo Project is the official podcast of award-winning veteran broadcast journalist Chris Cuomo. Chris’ independent voice provides listeners with an up-close view of politics, global affairs, and American culture from a vantage po","0.9","text_clues","The channel focuses on politics, global affairs, and current events, featuring in-depth interviews a","7"
"UCwWhs_6x42TyRM4Wstoq8HA","The Daily Show","Comedy","Jon Stewart and The Best F**king News Team host The Daily Show, an Emmy and Peabody Award-winning program analyzing the biggest stories in news, politics, and culture through a sharp, satirical lens. The Daily Show airs weeknights at 11/10c","0.9","text_clues","The channel features a satirical lens and is hosted by a comedic team, indicating a strong focus on ","9"
"UCGq-a57w-aPwyi3pW7XLiHw","The Diary Of A CEO","Business","64% of our viewers don't realise they don't subscribe, please double check, thank you!!","0.9","text_clues","The title 'The Diary Of A CEO' suggests a focus on business insights and experiences from a CEO's pe","0"
"UC9V_-gqJsZNOy4v_HqbRz3w","The Gardening Channel With James Prigioni","Home & Garden","Gardening is my passion, and growing Food Forests is my specialty. I go beyond organic gardening and work with nature rather then against it. Gardening doesn't have to be hard, and you don't have to be a servant to the garden. I can help yo","0.95","text_clues","The channel focuses on gardening, specifically growing food forests and organic gardening practices,","7"
"UCB81DRhPwVoUQcVNp3dBIXQ","The Graystones","Music","We're The Graystones and we love music. We hope to share our journey as we improve as musicians, performers and song writers. My name is Grayson and I started the band with my best friend, Max (bass player) when we were 10. We LOVE 70s and ","0.95","text_clues","The channel focuses on sharing their journey as musicians, performers, and songwriters, with a stron","8"
"UC7Q4rvzJDbHeBHYk5rnvZeA","The Humanist Report","Politics & World News","The Humanist Report is a video + audio podcast. This channel disseminates sociopolitical and religious news stories that is supplemented with progressive commentary.","0.9","text_clues","The channel focuses on sociopolitical and religious news stories with progressive commentary, indica","8"
"UCJ0uqCI0Vqr2Rrt1HseGirg","The Late Late Show with James Corden","Entertainment","This is the official YouTube channel for The Late Late Show with James Corden on CBS.","0.95","text_clues","The channel features content related to a late-night talk show, which is primarily focused on entert","0"
"UCMtFAi84ehTSYSE9XoHefig","The Late Show with Stephen Colbert","Unclassified (low confidence)","Welcome to the official YouTube channel for ""The Late Show with Stephen Colbert""! Weeknights at 11:35pm/10:35c. Stream on Paramount+. www.paramountplus.com/lateshow","0.3","text_clues","The channel features content that often includes interviews and discussions that can be seen as inst","2"
"UCpYCxV51bykhMY-wSUozQRg","The Lincoln Project","Political Commentary","The fight against Trumpism is just beginning. The Lincoln Project launched with two stated objectives. The first was to defeat Donald Trump at the ballot box. The second was to ensure Trumpism failed alongside him. As we have seen, our figh","0.9","text_clues","The channel focuses on combating Trumpism and political advocacy, indicating a strong political comm","1"
"UCeAKdCMMS4I9waww0LDLqng","The Nerdy Novelist","AI Tools & Productivity","The Nerdy Novelist is a channel about using AI and other author-related software to take the load off your shoulders so you can focus more on the creative tasks that you love most. Visit my website at: https://storytellingdb.com","0.9","text_clues","The channel focuses on using AI and author-related software to enhance creativity, which aligns clos","4"
"UCiWsyCYUN4QDgpL-2PGPckg","The Parallel Truth","Education","The Parallel Truth offers educational mini documentary style videos to address curious minds. We will be unfolding mysteries and answering life's questions surrounding topics of history, geopolitics and geography.","0.9","text_clues","The channel focuses on educational mini documentaries that explore historical, geopolitical, and geo","8"
"UCs9-XIXPfAF465u3OVdMILg","The People's Majority","Political Commentary","","0.85","text_clues","The title 'The People's Majority' suggests a focus on political themes, likely discussing issues rel","0"
"UCiM2ZsguGDiGfsL2sUNatXQ","The Pineapple Thief","Film & TV","Official The Pineapple Thief TV Channel","0.7","text_clues","The channel title suggests a connection to a band or music group, which often relates to film and TV","3"
"UC1E1SVcVyU3ntWMSQEp38Yw","The Prof G Pod – Scott Galloway","Business & Markets News","NYU Professor, best-selling author, business leader and serial entrepreneur Scott Galloway cuts through the biggest stories in tech, business, and investing with unfiltered insights, bold predictions and thoughtful advice. Podcasts include ","0.85","text_clues","The channel focuses on insights and discussions related to tech, business, and investing, which alig","7"
"UCAPciy143ZBXBrFpCVPnWDg","The Randall Carlson","History","Welcome. Here, we explore the profound mysteries of our world—where science, symbolism, and ancient wisdom converge. I'm Randall Carlson, and for over five decades I've studied the hidden patterns of nature, the cataclysms that have shaped ","0.8","text_clues","The channel explores ancient wisdom, historical cataclysms, and humanity's forgotten legacy, indicat","9"
"UCIzXayRP7-P0ANpq-nD-h5g","The Sun","News","Get the latest news, exclusives, sport, celebrities, showbiz, politics, business and lifestyle from The Sun.","0.9","text_clues","The channel description mentions 'latest news, exclusives, sport, celebrities, showbiz, politics, bu","7"
"UCJjAIBWeY022ZNj_Cp_6wAw","The Tesla Space","Automotive","Welcome to the Tesla Space, where we share the latest news, rumors, and insights into all things Tesla, Space X, Elon Musk related and whatever else we think is interesting. You'll be able to find news surrounding all of the Tesla 2024 vehi","0.9","text_clues","The channel focuses on Tesla vehicles and related news, which falls under the automotive category.","8"
"UCvEO0vHclzNfDYCyKQV5TsA","The Wellermen","Music","The Wellermen’s history is well-known: originators of the sea shanty trend on Tiktok, they’ve since gone from strength to strength. Their versions of ‘Misty Mountains’, ‘Nancy Mulligan’, and ‘Hoist The Colours’ have racked up billions of vi","0.95","text_clues","The channel focuses on music performance, including sea shanties and traditional songs, as well as o","8"
"UCIFk2uvCNcEmZ77g0ESKLcQ","The Why Files","Science","The Why Files is a channel for people who are fascinated (obsessed) with mysteries, myths, legends and conspiracies. We tell stories, seek the truth, and have a few laughs along the way. 📬 Mailbox: Question Six or The Why Files 7582 Las Ve","0.8","text_clues","The channel focuses on mysteries, myths, legends, and conspiracies, which often involve scientific e","7"
"UC9OJk22Mh_-aj0ruME96T2w","The Williams Fam","Unclassified (low confidence)","Yes, we’re actually brothers! 4 dancing bros from a family of 6! 🕺 Business inquiries: mgmt@odysseyentgroup.com New PO Box 8335 Winnetka Ave, Winnetka, CA, 91306 #422 IG: @thewilliamsfam","0.2","text_clues","The channel features a family of dancing brothers, which suggests a focus on entertainment rather th","2"
"UC1yBKRuGpC1tSM73A0ZjYjQ","The Young Turks","Politics & World News","The Young Turks is The Online News Show. Join hosts Cenk Uygur & Ana Kasparian LIVE weekdays 6pm ET/3pm PT. The Young Turks are fearless in talking about the issues that matter. We are a rare show that combines all of the news that people c","0.9","text_clues","The channel focuses on political issues and presents news through a progressive lens, indicating a s","6"
"UC9Ryt3XOGYBoAJVsBHNGDzA","Theoretically Media","How-To & Skills Tutorials","Welcome to Theoretically Media, I'm Tim! For Sponsor/Partner Inquires: tim@smoothmedia.co Anything Else: theoreticallymedia@gmail.com","0.7","text_clues","The channel's name 'Theoretically Media' suggests a focus on media-related content, which may includ","1"
"UCcPuBEAwuF6XWXkcXJXJwsg","This Guy Edits","Video Editing","This Guy is an ACE Award-nominated editor who cut for James Cameron, Joseph Gordon-Levitt, and Sundance filmmaker Mark Webber. ------------------------------- Do you want to learn how to start any edit like feature film and documentary edit","0.9","text_clues","The channel focuses on teaching film editing techniques and offers resources for aspiring editors, i","7"
"UC7kCeZ53sli_9XwuQeFxLqw","Ticker Symbol: YOU","Finance","Investing in innovation starts with understanding it. My name is Alex. Before becoming a full-time investor, I spent 8 years as a rocket scientist at MIT Lincoln Laboratory. I hold a BE in Electrical Engineering, an ME in Systems Engineerin","0.8","text_clues","The channel focuses on investing in innovation and advanced technologies, indicating a strong emphas","6"
