id,title,description,umbrella,subcluster,assigned_via,sim,videoCount
UC4oVjJptcsvtgIMrdIUQYlQ,LADbible Stories,"Welcome to LADbible Stories, the home of original shows and extraordinary stories told by real people.   Here, you’ll find unique experiences shared in our award-winning Minutes With series, get answers to the questions you’ve always wanted to ask in Honesty Box, and discover what it really takes to join the elite special forces in our new series, The Meet.",Film & TV,Other (Film & TV),lexicon,0,1437
UCM2FoYtC-2PQzMr_gDfQnHg,No Film School,"Film, TV, and tech news to help make you a better filmmaker.",Film & TV,film,lexicon,0,792
UC0XRm3cLtvjjceli-Oa1X2Q,ONSCENE TV,"OnScene.TV is a team composed of highly dedicated photojournalists covering breaking news stories.   ONSCENE TV COVERS: LOS ANGELES HOUSTON BAY AREA SAN DIEGO LAS VEGAS PHOENIX WASHINGTON EL PASO PHILADELPHIA BAKERSFIELD   Subscribe, and enable notifications for daily breaking news stories. All content copyright 2023 OnScene.TV, contact for licensing.",Film & TV,all,lexicon,0,8020
UCeE3lj6pLX_gCd0Yvns517Q,Ozzy Man Reviews,"Reviewing wildlife, sport, WTF viral vids, conducting celeb interviews, and analysing the odd tv show or movie (it all started with GoT in 2014). Bloody tellin' it straight. No bullshit.",Film & TV,all,lexicon,0,1121
UChYbZdv4UApRyuAwCKMVuYg,Pixel Film Studios,"Established in 2006, Aliso Viejo, California-based Pixel Film Studios is an innovative developer of visual effects tools for the post-production and broadcast community. Their products are integrated with popular non-linear editing and compositing products from Apple FCPX. All Apple, the Apple logo, and Macintosh are registered trademarks of Apple Inc. in the U.S. and/or other countries. All other trademarks and trade names are the property of their respective owners.  https://linktr.ee/pixelfilmstudios",Film & TV,film,lexicon,0,1933
UC-Qy-4esLdXmO1F6k5kz0Qg,Ripple Training,"Founded in 2002, Ripple Training Inc. is an online digital training and content distribution company specializing in software training products and plug-ins for post production professionals. Ripple Training was founded by editor and producer Steve Martin who has over 20 years of experience as an editor, educator, and producer.  We have a passion to help you be creatively successful! Trained over 100,000 students: Whether you’re a beginner, small business owner who wants to learn how to edit marketing videos like a pro, film editing enthusiast, or a professional video editor who wants to expan…",Film & TV,film,lexicon,0,1009
UCpsHnULJAkwwckxzdmspKDw,sawyerhartman,Learn Photography | Stay Motivated Film Director / Travel Vlogger Making Content For Content Creators!  #photography #film #tutorials #howto #travel Subscribe to get my videos in your Youtube subscription box!  for all business inquires contact Business@Sawyerhartman.com  Twitter/ Instagram / TikTok @Sawyerhartman,Film & TV,film,prototype,0.157,622
UC5J-7sW8cVzCGyKN8ym4QsA,Serge Morgotch,"Everyone has a great story, and we want to help you tell it better through video. Tutorials on everything from filming, to editing, and even best practices for sharing your videos on different platforms. New videos uploaded every Monday morning",Film & TV,Other (Film & TV),lexicon,0,450
UC6ckWeFOnxq5JNGdB5_QKcg,Ted the Butcher TV,,Film & TV,Other (Film & TV),lexicon,0,18
UCry6nxAo2tfVyO6lEboiU3w,The Carol Burnett Show Official,"Cited as one of the best TV shows of all time by TV Guide, Entertainment Weekly, TIME, Rolling Stone, and others, “The Carol Burnett Show” is among the originators of the sketch comedy format. All 11 seasons of one of the most acclaimed and influential TV series of all-time, and the winner of 25 Emmy® Awards, “The Carol Burnett Show,” is available for viewing on Shout-TV.com; Shout! Factory TV’s Roku, Amazon Fire, Apple TV, and Android apps; and the following digital streaming platforms: Twitch, Samsung TV Plus, Comcast Xfinity, Xumo, YouTube, Redbox, Vizio, Pluto TV, IMDb, and STIRR.    Watch…",Film & TV,all,lexicon,0,949
UCiM2ZsguGDiGfsL2sUNatXQ,The Pineapple Thief,Official The Pineapple Thief TV Channel,Film & TV,Other (Film & TV),lexicon,0,46
UCWF0PiUvUi3Jma2oFgaiX2w,VICE TV,"The TV channel from VICE.   Transparent, visceral and unfiltered. VICE's original, immersive docu-style content is the definitive guide to an uncertain world.",Film & TV,Other (Film & TV),lexicon,0,2367
UCEFZ7yABV_j9Ts3U18pZ1vw,Will Chidlow,Making videos and vlogging to improve my film making and share my progress with you all.,Film & TV,film,lexicon,0,119
UCRqGBcNkSE1-w9pbh_j7bSw,Daniella Benita,"Now taking clients in Doylestown, Pennsylvania! Please check out my website (linked under my channel banner) for location, menu, pricing, and contact information. I can't wait to work with you!    I've loved making videos and home movies since I was very little, and am now sharing my work on YouTube and Instagram as a beauty vlogger. On my channel you can find hair color tutorials, hair styling, salon business tips, and more! Say hi in the comments! I love getting to know my followers!",Fashion & Beauty,Other (Fashion & Beauty),lexicon,0,59
UCfE5Cz44GlZVyoaYTHJbuZw,Guga Foods,"Hi, Thanks for visiting Guga Foods! I am here too share all my favorite recipes with you.  Cooking things me and my family love, BBQ to Unique style meats and my specialty Brazilian Churrasco.  I love to hear from you and you are welcome to send me a message or leave a comment on any video.  Thanks for stopping by!",Fashion & Beauty,Other (Fashion & Beauty),lexicon,0,562
UCKHO2e2sy2wqu1Ch8j7zfrA,Lisa  Life and Style,"My name is Lisa & I am the force behind the influential beauty & fashion page previously LisaSz09.  Founded in 2008 as an outlet for my passion for products, LisaSz09 quickly became a place to help others find their Style & Confidence in themselves.   My mission is to help the Over 40 woman find items that make her feel amazing in her own skin. Through testing products & trying on new fashion to create outfits for your everyday life, no matter what that may look like.  I was born & raised in the small (1st) state of Delaware, I grew up as a tomboy who also had a love of taking risks & trying n…",Fashion & Beauty,Other (Fashion & Beauty),lexicon,0,2171
UCkRhsBbu0tvQrXBtvpl0kIg,Peaches Skin Care,"We want to help you love the skin you're in.  You don't need makeup or foundation to cover up your skin if you take care of it properly, and that's what we're here to help you with.    Our belief is simple - no peels, no lasers, no injectables, no pills, no foundation - only non invasive procedures.  We strive to make your skin radiant and beautiful through natural methods.  Our regiment works so that your skin doesn’t have to be covered up, pulled back, scraped, burned, or chemically changed in any way.",Fashion & Beauty,Other (Fashion & Beauty),lexicon,0,604
UC3uCNdbm9RZb3F_KZKX5u4w,Rainbow Gardens,"Genesis 9: 13-17  KJV 13  I do set my bow in the cloud, and it shall be for a token of a covenant between me and the earth. 14  And it shall come to pass, when I bring a cloud over the earth, that the bow shall be seen in the cloud: 15  And I will remember my covenant, which is between me and you and every living creature of all flesh; and the waters shall no more become a flood to destroy all flesh. 16   And the bow shall be in the cloud; and I will look upon it, that I may remember the everlasting covenant between God and every living creature of all flesh that is upon the earth. 17   And Go…",Fashion & Beauty,Other (Fashion & Beauty),lexicon,0,947
UCBS1b2TF1uuhAomGYpFio7w,Above Ground Pros,"We have specialized strictly with above ground pools for over 27 years.  Our goal is to help above ground pool owners manage their pool as easy, as perfect, and as cost effective as possible, which is definitely possible for above ground pools.  We have noticed over the years that above ground pool owners seem to be left out in the education of their pool, whereas most of the education comes through the inground pool market.  We aim to help change that.",Education & Learning,Other (Education & Learning),lexicon,0,87
UCe0TLA0EsQbE-MjuHXevj2A,ATHLEAN-X™,"Welcome to ATHLEAN-X™ on YouTube!  This is where you can find all the latest FREE workouts, nutrition and training advice to get you on your way to a healthy, leaner,  more muscular, athletic body by training like an athlete.  Learn from the physical therapist and strength coach Jeff Cavaliere, exactly what he does with his professional athlete and celebrity clients.  Put the science back in strength to build muscle, keep your muscles and joints healthy and to improve your overall athleticism.    Subscribe for free weekly workouts.  If you want to look like an athlete...you've got to train lik…",Education & Learning,Other (Education & Learning),lexicon,0,1632
UC1CAa_tjoI4-bEsEjxvHJXQ,Dane McBeth Publishing,"Founder of PaysToPublish.com and living in British Columbia, Canada.   I make videos based around self-publishing books and online entrepreneurship.  Want to learn how to get started with online publishing? Get started here: www.PaysToPublish.com",Education & Learning,Other (Education & Learning),lexicon,0,170
UCHHW_lDfbAUr12BbFMqFMnQ,DonV Filmora Tutorials,"If you want to learn how to use Filmora, this channel is for you!   For more Filmora tips & tricks, hit that subscribe button so we can improve our editing skills together!  ✘ For business inquiries: donvbusiness2@gmail.com",Education & Learning,Other (Education & Learning),lexicon,0,86
UC_PYpOA0xGq2-24E3RWyOyw,Drone Canada,"Welcome to Drone club Canada, “We’re obsessed with Drones” Please Subscribe Drone Canada channel. All the newest Drone news will be here. Drone filming is the most popular thing right now. Also aerial mapping, drone search, and rescue. 41 % of law enforcement and fire-fighting fleets fly drones. The drone is also very useful for inspections. So; We are going to make some other videos for you. For example; How to fly a drone? How to do the film by drone? With the latest Drone technology uses. Drone safety. Drone photography so on. Basically, we are trying to make the drone community grow in a s…",Education & Learning,Other (Education & Learning),lexicon,0,109
UCHzfWTvyt4VY7QTKKwY84Tw,Jack Cole,I teach Video Editors how to get more Clients 📈,Education & Learning,Other (Education & Learning),lexicon,0,1000
UCcFfP0Px7cO3h6BCZUpXUQQ,Keith Wheeler Books,"Do you want to learn hints, tips and tricks to help make self-publishing and being an indie author just a little bit easier? Then you've come to the right place!  I'm real, folks! I work 40+ hours a week, have a wife, 4 kids, 3 grandchildren & still find time to write & self-publish books in multiple genres.  I cover KDP, ACX, Draft2Digital, Lulu, IngramSpark and a whole lot more.  I post new content every Friday.  Whether you're a new self-publisher or have been self-publishing books for years, there's always something new to learn.  Some of the self-publishing content includes:  • Running Am…",Education & Learning,Other (Education & Learning),lexicon,0,479
UC-s3Pb8uIBm0QN8MVaulJKA,Kindlepreneur,"Kindlepreneur TV is helping people to learn how to sell more books today.   My channel is dedicated to helping self publishers develop their platform online and market their eBooks. Kindlepreneur TV provides author services, reviews, how to better optimize your AMS campaigns, and much more.   So if you want to get started or further your knowledge make sure to subscribe now!",Education & Learning,Other (Education & Learning),lexicon,0,142
UCzUyasGg5A03r3zPkorqIBQ,Learn Color Grading,"Free Resolve 16 crash course!  Learn the basics of each and every tab/page in Resolve (Media, Cut, Edit, Fusion, Color Fairlight & Deliver).  Sign up here: https://filmsimplified.com/p/davinci-resolve-crash-course",Education & Learning,Other (Education & Learning),lexicon,0,177
UCyy1JVscJxxJfJx2IrQm2Ug,Learn From Most Influential Investors,,Education & Learning,Other (Education & Learning),lexicon,0,198
UCWWq67D7TofEPq_eBiaYCWw,Learn Online Video,"Helping you Master The Art of Online Video Production.  Watch easy to understand tutorials,  learn epic camera tricks & improve your editing skills.",Education & Learning,Other (Education & Learning),lexicon,0,174
UCpa-Zb0ZcQjTCPP1Dx_1M8Q,LegalEagle,Do you want to know how our legal system works?  You’ve come to the right place.  LegalEagle is all about giving you an insider’s view to the legal system.  Have some fun and learn to think like a lawyer.    I get asked a lot about whether being a practicing attorney is like being a lawyer on TV.  I love watching legal movies and courtroom dramas.  It's one of the reasons I decided to become a lawyer.  But sometimes they make me want to pull my hair out because they are ridiculous.  So I created this channel to answer your burning questions about the law and the legal profession.  While all le…,Education & Learning,Other (Education & Learning),lexicon,0,818
UCJXz-QU2_KU7pSuWr12XTHA,Levi Allen,Adventure films from Levi Allen! Want to work together? Get int touch at http://LeviAllen.com/contact  Want to learn filmmaking from me? Check out http://AdventureFilmAcademy.com  Check out our swag at http://leftcoast.co,Education & Learning,Other (Education & Learning),lexicon,0,559
UC-6LDZDGRvS8XH9O8An4kEg,Live Your Message with Marisa Murgatroyd,"Hi, I'm Marisa Murgatroyd. Welcome to my channel! I’ve coached and supported tens of thousands of people -- from side hustlers to 7-figure empires -- on how to grow their online businesses, and I'm widely considered one of the top online course experts in the world. I can't wait to support you, too!",Education & Learning,Other (Education & Learning),lexicon,0,420
UC5kQUZFCbuZQorVnzS6P_xA,Olivier Girard - the Posture Guy,"🧠 I teach technically minded people how to use their body better — to prevent pain, improve posture, and feel more in control.  I'm Olivier Girard, an ergonomist and posture therapist. My approach combines 20+ years of field experience with the core of what I learned from Ans Samama — and it became the 3 Rules of Posture.  This turned into the ErgOHListic® method — a structured, scientific way to solve modern posture problems without fluff, gimmicks, or dependency on gear.  👉 Start here to download your free ErgOHListic® Plan of Action for Office Workers: https://oliviergirard.ch/en/boutique/t…",Education & Learning,Other (Education & Learning),lexicon,0,442
UC2itzMBo0R0kHZ8cF7nrcaA,Oregon Public Broadcasting,"Oregon Public Broadcasting (OPB) is an independent, nonprofit media organization powered by the generous support of members. For more than 100 years, OPB has connected people across Oregon and the Pacific Northwest through the power of a shared story. Stories that define who we are, what we do, where we live and where we’re going. Guided by the pursuit of truth, a spirit of curiosity, with equity and public service at the center of our work, our in-depth reporting and storytelling is freely accessible to all. Learn more at opb.org.",Education & Learning,Other (Education & Learning),lexicon,0,1521
UCXElBPBCkhdDWMmCPMFq_6A,Peter Makholm,Peter Makholm petermakholm   PETER MAKHOLM  I am a video creator and gimbal operator.  My filmmaking evolves around cinematic motion. I create gimbal tutorials and how to videos about cinematic gimbal movements. I am the founder of the GimbalAcademy.com and I just love teaching others how to become a better filmmaker.,Education & Learning,Other (Education & Learning),lexicon,0,216
UCCJ56k8nBeqWLoxNa6DToAQ,Rhett Shull,"Gear reviews, how to, lessons and vlogs from Atlanta/Nashville based guitarist Rhett Shull. Subscribe to stay up to date on everything happening in Rhett's musical endeavors.",Education & Learning,Other (Education & Learning),lexicon,0,662
UCuR8L5fK6ZXyApcL7vMcv0g,Robert Benjamin,"I created this YouTube channel to provide you with as much value as possible. I upload videos about how to grow on TikTok, Instagram Reels and YouTube on a daily basis and offer coaching at https://robertbenjaminconsulting.com/  Have Me Audit Your Account OR Mentor You: https://robertbenjaminconsulting.com/  1 on 1 Phone Call (LIMITED SPOTS): https://robertbenjaminconsulting.com/p/zoom-call1",Education & Learning,Other (Education & Learning),lexicon,0,1493
UCkOTYGNYxS6jq7JT3Fk5NEQ,Self Publishing Titans,"Subscribe to my channel. :) Learn how my wife and I sold 170,000 books on Amazon KDP.",Education & Learning,Other (Education & Learning),lexicon,0,74
UC9tnwOsaA7T29VuUCuXvr7g,Stewart and Alina,"As a husband and wife team, we have spent the last 10 years creating every kind of video and photo content you can think of - from music videos to corporate promos to wedding films to YouTube videos! Let us show you how to get the very best results from your gear and how to edit your content for your audience.   Like you, we don't have access to top-tier, $100k Hollywood kit, so we learnt to stop making excuses and do more with less! Having been through this journey ourselves, we can confidently say that your gear is not a bottleneck in your creative endeavours so join us as we show you how to…",Education & Learning,Other (Education & Learning),lexicon,0,197
UCdngmbVKX1Tgre699-XLlUA,TechWorld with Nana,"Helping millions of engineers to advance their careers with DevOps & Cloud education 💙  I create new videos every month, topics include mainly DevOps and Cloud tutorials. Subscribe and activate bell notification so you don't miss new videos :)  I'm a Docker Captain, AWS Container Hero 🤓  💪  ►  https://www.techworld-with-nana.com/  Some topics covered:  - Docker  - Kubernetes  - CI/CD - GitLab CI, GitHub Actions, Jenkins  - Python  - Ansible  - Prometheus Monitoring  - Terraform  - YAML  - & more!  Have fun watching my videos! 🙂",Education & Learning,Other (Education & Learning),lexicon,0,139
UCqP533PjxjSyExyasIe8cNw,TekMatix,Tekmatix is your all-in-one CRM and business platform: https://www.tekmatix.com/  The Tekmatix channel shares demos and tutorial videos on how to utilise Tekmatix to its full advantage.,Education & Learning,Other (Education & Learning),lexicon,0,238
UCcPuBEAwuF6XWXkcXJXJwsg,This Guy Edits,"This Guy is an ACE Award-nominated editor who cut for James Cameron, Joseph Gordon-Levitt, and Sundance filmmaker Mark Webber.  -------------------------------  Do you want to learn how to start any edit like feature film and documentary editors do it? Please visit: https://www.secreteditinghacks.com For business inquiries please go to https://thisguyedits.com/contact.  If you would like feedback on your work please visit https://thisguyedits.com/consulting-on-cuts  ★- - - - - - - - - - - - - - - - - - - - - - - - - - - ★  ➜ LEARN FILM EDITING - Free Mini Course: https://secreteditinghacks.com…",Education & Learning,Other (Education & Learning),lexicon,0,181
UCEgYhf84VjXDz-W7a9-rdCQ,Two Bit da Vinci,"I'm Ricky, This is Two Bit da Vinci, an engineer's guide to the galaxy. Join us as we break down the complex stories shaping our world, with fun facts and key insights. Let's figure this all out together!",Education & Learning,Other (Education & Learning),lexicon,0,473
UC9N2JaiIWYR2GEN1tgHAczA,Vic Firth,"At Vic Firth, we know you're passionate about the world of percussion.  So are we!  As drummers and percussionists, we share our musical ideas and celebrate each other's playing every day.  That's why we're sharing our video library with you!  Check out exclusive interviews, lessons and performances from your favorite drumset, concert and marching artists! Browse. Share. Learn. Enjoy!",Education & Learning,Other (Education & Learning),lexicon,0,3984
UC36i_MUpwgeDpXFE4YzAXpw,Yuqing Guo,Learn One Shot 360 Magic . master your 360 cameras like never before and finally become the magician of your own life with 360 lifestyle.,Education & Learning,Other (Education & Learning),lexicon,0,443
UCHIRBiAd-PtmNxAcLnGfwog,B&H Photo Video Pro Audio,"We love what we do. We are both professional and avid photographers, filmmakers, and audio professionals. We enjoy getting out to explore the world as creators and teachers. On our channel, you’ll see videos, podcasts, and tutorials showing this passion for craft, as well as other artists that love what they do as much as we do.   Want to see more of something you love doing, or want to do better? Drop us a line at askbh@bhphoto.com  Head to our B&H Event Space YouTube channel for more seminars! https://bhpho.to/BHEventSpaceYT",DIY & Making,Other (DIY & Making),lexicon,0,5272
UCZRp6-Xvzo_dBFvt9L7y3Qw,Build Great Products,"Helping you go from big idea to profitable app with AI. 🚀  For the last 15 years I've been designing digital products and advising startups on design and I want to help you build the next big app with AI. Welcome to the Build Great Products YouTube Channel with Chris Ashby (Agency founder, startup advisor and ex-product designer). The next wave of incredible companies are built with AI at their core. What will you build?",DIY & Making,Other (DIY & Making),lexicon,0,212
UCBB0oz7Yo_35gnbPYGKGJTA,Diesel Creek,HEAVY EQUIPMENT REVIVAL - REPAIR - RESTORATION - CONSTRUCTION,DIY & Making,Other (DIY & Making),lexicon,0,387
UCEAY1udDi0HBnu7BbxDsJUg,DIY PETE,"Interested in Sponsorships, Reviews, or working together? Please send all inquiries to:  diypete@influint.co  I have some of the most in-depth video tutorials on how to build concrete tables, wood tables, and basic welding and plasma cutting projects. Some of the most popular videos on the channel include the farmhouse dining table, concrete patio table with LED lights, and the whiskey barrel coffee table. Tune in every Thursday for weekly DIY Video Updates! The DIY PETE channel is a resource to inspire and help fellow Do it Yourselfers. The videos are created for DIY'ers who are looking for n…",DIY & Making,Other (DIY & Making),lexicon,0,163
UC073quTeFarhKNe8ZuC6Qig,Drew Builds Stuff,My name's Drew and I like to build and create. This channel has no specific theme -- whatever I think is a cool build or creation is what gets uploaded!,DIY & Making,Other (DIY & Making),lexicon,0,54
UCR-DXc1voovS8nhAvccRZhg,Jeff Geerling,"Father, author, developer, maker. Sometimes called ""an inflammatory enigma"".",DIY & Making,Other (DIY & Making),prototype,0.15,528
UCReiNw77Lw8Es5VMNekirrw,Leggari Products,"Leggari is a coating based channel (metallic epoxy & concrete overlay) that will show you how you can use our products as amazing DIY projects to transform your existing surfaces! You can renovate things like kitchen, bathrooms, basements, patios & more! With Leggari you can renovate in no time, imitating real stone or creating a designed concrete look!  You can watch thousands of videos that show you the step by step process of resurfacing your existing surfaces!  Over the years Leggari Products has built a customer base and following that not only appreciates quality – but demands it – and w…",DIY & Making,Other (DIY & Making),lexicon,0,919
UCejgtTHroWI5sF_2-fuiF4Q,Nature's Always Right,"Explore gardening, homesteading, regenerative agriculture, and DIY farming with me, Steven. Follow my journey as I build regenerative farms and visit others worldwide.  Discover natural techniques for growing vegetables, building soil, raising animals, and working in harmony with nature—God’s perfect system for abundance. 🌱🐓  🧑🏼‍🌾 Learn more: naturesalwaysright.com",DIY & Making,Other (DIY & Making),lexicon,0,391
UCQhuXR2O6MpsCHfByBiF10Q,Pavement Repair Products Co.,"The FASTPATCH line of products gives you the tools to repair concrete spalls, break-outs or voids in everything from airport runways, busy highways and roadways, to warehouse buildings, parking lots and sidewalks, and more. With each of these products you will experience excellent adhesion to concrete and an impressive cure rate that allows the repaired area to be open for use in as little as one hour! Need to repair asphalt? FASTPATCH has you covered with many solutions specifically engineered for durable long-lasting pothole repair and general asphalt repair.",DIY & Making,Other (DIY & Making),lexicon,0,7
UCtrdEiQnaRrmseXgggjt3Dw,Plaid Crafts,"We are makers of FolkArt Paint, Mod Podge, Apple Barrel Paint,  Bucilla & more! Connect with us across social media (@PlaidCrafts) for craft inspiration, discover DIY ideas, and chances to win Plaid goodies! Don’t forget to tag #PlaidCrafts to share your work with us!  For craft projects and craft product information visit: http://www.plaidonline.com",DIY & Making,Other (DIY & Making),lexicon,0,1883
UCSDNfhsWyNOz8foxx5p8unQ,Sweet Project Cars,"Sweet Project Cars Uploads 2 videos per week for the DIY type person. We share money-saving tips and tricks about cars and trucks. Tips that will not only save you money but keep your ride looking sweet all year long. We love helping as many people as we can. We have been working on vehicles for almost 40 years. Also As an Amazon Associate, we earn from Qualifying Purchases.  If you could Donate to our channel we would appreciate it    https://www.paypal.me/YourSweetProjectCars",DIY & Making,Other (DIY & Making),lexicon,0,792
UCDBrVr0ttWpoRY-_yZajp2Q,alyankovic,Comedy / Parody / Satire,Comedy & Entertainment,Other (Comedy & Entertainment),lexicon,0,146
UCDUhp92NhqVc0K3jSmWhgvA,Comedy Dynamics,"Comedy Dynamics, a Nacelle company, is the largest independent stand-up comedy production and distribution company. Its independent archive, the largest in existence, is available only on planet Earth.",Comedy & Entertainment,Other (Comedy & Entertainment),lexicon,0,4059
UCihmYOoCWYffpuMfuP7BAqA,FD Real,"FD Real is dedicated to bringing our viewers high-quality entertainment for free. You will experience the lives of exceptional people up close and personal. You’ll be right behind rescue teams, experience work in life-threatening environments, but also see and hear the stories of remarkable people and their ferocious passionate dedication.   Quintus Studios GmbH Gerrit Kemming Akazienstraße 28 10823 Berlin info@quintus-media.com +49 30 98 556 174",Comedy & Entertainment,Other (Comedy & Entertainment),lexicon,0,315
UCf9BO33b-MnIxB5y0azrxmg,Jimmy Carr,"Welcome to Jimmy Carr's official YouTube channel, where you can find all the best bits from his stand-up comedy shows, TV appearances, podcasts, and more!  Get tickets for Jimmy's Laughs Funny tour at https://www.jimmycarr.com/  Natural Born Killer -  Now Streaming: https://www.netflix.com/gb/title/81679673  Subscribe to this channel and turn on notifications to get notified whenever Jimmy uploads a new video. You won't regret it, unless you're easily offended.  Subscribe now: https://www.youtube.com/channel/UCf9BO33b-MnIxB5y0azrxmg/?sub_confirmation=1  #JimmyCarr #Comedy",Comedy & Entertainment,Other (Comedy & Entertainment),lexicon,0,2035
UC-2YHgc363EdcusLIBbgxzg,Joe Scott,"Ask Questions. Get interesting, amazing, funny, inspiring, eye-opening, mind-shifting, informative answers. Every week.  This is the home of Answers With Joe, where I take questions and comments and deconstruct them to find the interestingness - the funny, unique, but universal truths that give you a new perspective on the world. Enter with an open mind. Leave with a blown one. New videos every Monday unless I screw up.  Follow me @answerswithjoe on: Facebook Twitter Snapchat Instagram  Want to mail me something? I totally take bribes:  Answers With Joe PO Box 180391 Dallas, TX 75218",Comedy & Entertainment,Other (Comedy & Entertainment),lexicon,0,923
UCqq3PZwp8Ob8_jN0esCunIw,Just For Laughs,"JustForLaughs Comedy, the official YouTube Channel of the Just For Laughs Comedy Festival. What's Just For Laughs? Oh, just the biggest, funniest, most awesomest comedy festival in the whole world. No big deal. We specialize in brilliant, hilarious, original, smart, edgy stand-up, sketch, and improv.  Just For Laughs is the world’s premiere destination for stand-up comedy. Founded in 1983, JFL produces the world’s largest and most prestigious comedy event every July in Montreal, as well as annual festivals in Toronto and Sydney. On this channel, you will find comedic clips from some of the mos…",Comedy & Entertainment,Other (Comedy & Entertainment),lexicon,0,2281
UCnM9I0mYTFSO3wkfof7oUvA,Alex Ford,"Welcome to my YouTube channel & podcast!  For over a decade, I've been a digital marketing trainer helping people to find ways to make a full time income online and fire their boss.  On this channel, I help you to build a highly profitable online business, grow your income, and set yourself (and your family) financially free!  Every week, I bring you interviews with top earners in the industry that are CRUSHING IT with their businesses. Plus, free trainings so you can get more leads & sales, and ultimately make more money!  So whether you're just starting out with an online business, or you've…",Business & Finance,business,lexicon,0,220
UC1LpsuAUaKoMzzJSEt5WImw,Asianometry,"Video essays on business, economics, and history. Sometimes about Asia, but not always.   For general mail: hello@asianometry.com For business inquiries: business@asianometry.com  I don't have an Asianometry Telegram. Don't fall for comment scams on YouTube, please.",Business & Finance,business,lexicon,0,640
UC7o7gV3iTgpvXqdyThjevsg,ASICentral,"The online home of the Advertising Specialty Institute, the largest media and marketing organization serving the ad specialty industry. ASI's mission is to bring together promotional products industry professionals (distributors, suppliers, etc ...) by providing catalogs, information directories, newsletters, magazines, Web sites and databases, and offering interactive e-commerce, marketing and selling tools.",Business & Finance,marketing,lexicon,0,3641
UCAjSHLRJcDfhDSu7WRpOu-w,Ben Claremont,"Helping you make EPIC 360 content with Insta360 cameras 🤩🎥  Tutorials, gear reviews & creative ideas to take your 360 content pro — for social media or business.  💼 Business inquiries: business@benclaremont.com",Business & Finance,business,lexicon,0,316
UC3stPIuUoCDHG7COfwr0tEA,Brandon Li,I'm a nomadic filmmaker on an endless world tour.  Most of my main projects are on Vimeo. This is my channel for experimenting with new ideas. Business inquiries: business@unscripted.com Please no gear questions via direct message or email Unscripted Studio: https://myfilm.school/youtube-invite All my gear: https://unscripted.com/gear Filmmaking FAQ: https://unscripted.com/faq My Vimeo page is better: https://www.vimeo.com/rungunshoot My homepage: https://brandonli.com Facebook.com/rungunshoot instagram: @brandon_l_li,Business & Finance,business,lexicon,0,248
UCrPUg54jUy1T_wII9jgdRbg,Chris Ramsay,"Here you'll find Magic, Puzzles, Vlogs and a combination of all three. For business contact Chrisramsay@spacestation.com",Business & Finance,business,lexicon,0,1057
UC-dmJ79518WlKMbsu50eMTQ,Clark Kegley,"Hey, I'm Clark. Creator, entrepreneur, YouTuber, and the dude who’s helping you create a life that’s less ‘meh’ and more ‘hell yes.’  My job is to help you reinvent yourself… but not in the way you might think. Most advice treats you like a self-improvement project that needs fixing—but you’re not broken, and you never were. Real change has nothing to do with complicated productivity hacks or perfect 5AM routines.  It’s not about becoming someone else… it’s about unlocking the 2.0 version of you that’s already inside, waiting to be set free. Because when you shift who you are, everything else—…",Business & Finance,Other (Business & Finance),lexicon,0,290
UCaL1DGiCW-HVgqeaLuHUfJA,Cloud Based Real Estate Brokerage with Jesse Dau,"Hey! My name is Jesse Dau and I am a licensed Real Estate Agent & Team Leader with eXp Realty.  Before real estate, I spent 15 years in Corporate America. One day I quit, cold turkey.  Within 5 years my real estate business surpassed $100 million annually.  How did I see such explosive growth?   1.) Building the most trusted YouTube for Real Estate brand ""CHANNEL JUNKIES"" in the real estate industry and leaning into it.   2.) Aligning with a brokerage that shared our vision and goals. I was reluctant to explore eXp Realty before we made the move because my EGO made me think I knew what was bes…",Business & Finance,business,lexicon,0,53
UCpPnsOUPkWcukhWUVcTJvnA,Dave Dugdale,"(Updated 2020) I have not published a new video in sometime, but I plan on making more videos again, don't worry I am doing just fine.  The camera market has been declining for the past 7 years or so (perhaps because of the iPhone).   I'm currently looking at a different industry which has much greater growth potential. But don't worry I still love cameras and I'm still actively making videos. It's just harder to make a living making from YouTube when YouTube's algorithm doesn't seem to like my videos anymore. Since my videos are not being suggested, the desire to share what I am learning has …",Business & Finance,Other (Business & Finance),lexicon,0,469
UCNawoJ4W-TZHiD6UTPGIiAQ,Digital Feast Studios,"Creative Marketing Agency // Allentown, PA Artists and storytellers crafting beautiful & engaging work. Imagine. Create. Reach. Grow.",Business & Finance,marketing,lexicon,0,127
UCYlZLHOzom9-MryCEodaoXg,Dylan Bates • The Final Cut Bro,Apple Motion & Final Cut Pro Tutorials! Does anybody actually read these descriptions? You get 10 *points if you do!  *points have no actual value. Terms and conditions don't really apply.  100+ Downloads and an exclusive Discord channel on my Patreon! 👉 https://www.patreon.com/TheFinalCutBro  For Business Inquiries & Questions 👉 Dylan(at)TheFinalCutBro.com,Business & Finance,business,lexicon,0,419
